cell_idx,cell_type,gene,cosine_distance,p_value,null_mean,gene_in_cell,n_tokens
6,astrocyte,CREB1,0.0034615397,0.4705882352941176,0.00268942,True,2048
6,astrocyte,SHANK3,0.001629293,0.5686274509803921,0.0025204848,True,2048
6,astrocyte,FMR1,0.0013690591,0.6078431372549019,0.0024133802,True,2048
7,oligodendrocyte,CADM2,0.022645175,0.6078431372549019,0.02232381,True,993
7,oligodendrocyte,NLGN1,4.6372414e-05,1.0,0.022018243,True,993
7,oligodendrocyte,APP,0.02903384,0.0784313725490196,0.020216975,True,993
7,oligodendrocyte,MAPT,0.025136888,0.3333333333333333,0.020401435,True,993
7,oligodendrocyte,DISC1,0.0021963716,0.9215686274509804,0.018634746,True,993
8,oligodendrocyte,CADM2,0.027647018,0.1764705882352941,0.02344731,True,2048
8,oligodendrocyte,NLGN1,0.028829575,0.0392156862745098,0.02341423,True,2048
8,oligodendrocyte,TCF4,0.025034606,0.7058823529411765,0.022117844,True,2048
8,oligodendrocyte,APP,0.0281291,0.1568627450980392,0.022557113,True,2048
8,oligodendrocyte,GRIN2A,0.026199698,0.3725490196078431,0.020478902,True,2048
8,oligodendrocyte,MAPT,0.025901675,0.3529411764705882,0.01974372,True,2048
8,oligodendrocyte,SHANK3,0.0252437,0.5882352941176471,0.02310252,True,2048
8,oligodendrocyte,FMR1,0.024099052,0.7647058823529411,0.02219664,True,2048
9,GABAergic interneuron,CADM2,0.0004210472,0.6666666666666666,0.0014605952,True,2048
9,GABAergic interneuron,NRXN1,0.000116705894,0.9803921568627452,0.00216177,True,2048
9,GABAergic interneuron,NLGN1,0.002218008,0.2941176470588235,0.0035342348,True,2048
9,GABAergic interneuron,NEGR1,0.0005609989,0.7450980392156863,0.0021558178,True,2048
9,GABAergic interneuron,TCF4,0.002303183,0.2941176470588235,0.0021757758,True,2048
9,GABAergic interneuron,MEF2C,0.0026069283,0.196078431372549,0.0024062265,True,2048
9,GABAergic interneuron,APP,0.0035568476,0.0980392156862745,0.0018785584,True,2048
9,GABAergic interneuron,GRIN2B,0.0009019375,0.5490196078431373,0.0023677528,True,2048
9,GABAergic interneuron,MAPT,0.00068867207,0.6470588235294118,0.001965499,True,2048
9,GABAergic interneuron,FMR1,0.00017440319,0.9019607843137256,0.0016113198,True,2048
10,oligodendrocyte,CADM2,0.05819267,0.2549019607843137,0.036839806,True,2048
10,oligodendrocyte,NLGN1,0.017628193,0.8431372549019608,0.035510942,True,2048
10,oligodendrocyte,APP,0.067798376,0.0196078431372549,0.030459328,True,2048
10,oligodendrocyte,MAPT,0.061834693,0.1372549019607843,0.037587903,True,2048
11,astrocyte,CADM2,0.0056056976,0.3529411764705882,0.0053978837,True,2048
11,astrocyte,NRXN1,0.0062431097,0.2745098039215686,0.0054076123,True,2048
11,astrocyte,TCF4,0.005037427,0.6666666666666666,0.0052530146,True,2048
11,astrocyte,MAPT,0.0058831573,0.2156862745098039,0.0050832997,True,2048
11,astrocyte,FOXO3,0.005503416,0.4901960784313725,0.0054284716,True,2048
11,astrocyte,FMR1,0.0048964024,0.7058823529411765,0.005820712,True,2048
12,pvalb GABAergic cortical interneuron,NEGR1,0.056649864,0.4313725490196078,0.03880884,True,2048
12,pvalb GABAergic cortical interneuron,TCF4,0.06564438,0.2745098039215686,0.0411362,True,2048
12,pvalb GABAergic cortical interneuron,MEF2C,0.06889331,0.1764705882352941,0.03572965,True,2048
12,pvalb GABAergic cortical interneuron,APP,0.06630415,0.2941176470588235,0.04055168,True,2048
12,pvalb GABAergic cortical interneuron,MAPT,0.0015894771,0.7450980392156863,0.039608005,True,2048
12,pvalb GABAergic cortical interneuron,SCN1A,0.06751418,0.2941176470588235,0.03996397,True,2048
12,pvalb GABAergic cortical interneuron,FMR1,0.0012381077,0.9803921568627452,0.04110738,True,2048
13,glutamatergic neuron,CADM2,0.0021555424,0.2549019607843137,0.0019061923,True,2048
13,glutamatergic neuron,NRXN1,0.0018300414,0.4313725490196078,0.0017180968,True,2048
13,glutamatergic neuron,NLGN1,0.0020272732,0.1176470588235294,0.0013951075,True,2048
13,glutamatergic neuron,NEGR1,0.0032998323,0.0392156862745098,0.001715995,True,2048
13,glutamatergic neuron,TCF4,0.001989305,0.4509803921568627,0.0018590307,True,2048
13,glutamatergic neuron,MEF2C,0.0030534267,0.0980392156862745,0.0014945221,True,2048
13,glutamatergic neuron,APP,0.0017082095,0.6862745098039216,0.0018489588,True,2048
13,glutamatergic neuron,GRIN2A,0.0034305453,0.0196078431372549,0.0015937149,True,2048
13,glutamatergic neuron,GRIN2B,0.0010685325,0.5686274509803921,0.001544143,True,2048
13,glutamatergic neuron,MAPT,0.0020505786,0.2352941176470588,0.0016637779,True,2048
13,glutamatergic neuron,FOXO3,0.0010278225,0.7058823529411765,0.0018385899,True,2048
13,glutamatergic neuron,CAMK2A,0.0033442974,0.0588235294117647,0.0018612265,True,2048
13,glutamatergic neuron,HOMER1,0.0034273863,0.0196078431372549,0.0015504229,True,2048
13,glutamatergic neuron,CREB1,0.0007211566,0.9607843137254902,0.0016099453,True,2048
13,glutamatergic neuron,BDNF,0.00086700916,0.803921568627451,0.0015946365,True,2048
14,oligodendrocyte,CADM2,0.0031951666,0.1764705882352941,0.0018958783,True,2048
14,oligodendrocyte,NLGN1,0.0032343864,0.1568627450980392,0.00208964,True,2048
14,oligodendrocyte,TCF4,0.0015490055,0.6274509803921569,0.0018043935,True,2048
14,oligodendrocyte,APP,0.0041698217,0.0196078431372549,0.0018056845,True,2048
14,oligodendrocyte,MAPT,0.0019014478,0.5294117647058824,0.0019529439,True,2048
14,oligodendrocyte,FOXO3,0.0019450784,0.6274509803921569,0.0021939576,True,2048
15,glutamatergic neuron,CADM2,0.00091797113,0.3725490196078431,0.0019327354,True,2048
15,glutamatergic neuron,NRXN1,0.00091433525,0.2352941176470588,0.00064205885,True,2048
15,glutamatergic neuron,NLGN1,0.00058299303,0.5686274509803921,0.00082567334,True,2048
15,glutamatergic neuron,NEGR1,0.0017498136,0.0784313725490196,0.0007196188,True,2048
15,glutamatergic neuron,TCF4,0.000105559826,0.9215686274509804,0.00060756685,True,2048
15,glutamatergic neuron,MEF2C,0.0015608072,0.0980392156862745,0.00077483774,True,2048
15,glutamatergic neuron,APP,0.00089889765,0.3137254901960784,0.000591774,True,2048
15,glutamatergic neuron,GRIN2A,0.0018671155,0.0588235294117647,0.0006996202,True,2048
15,glutamatergic neuron,GRIN2B,0.0009795427,0.0784313725490196,0.00057073834,True,2048
15,glutamatergic neuron,MAPT,0.00066435337,0.4509803921568627,0.000692445,True,2048
15,glutamatergic neuron,SCN1A,0.0004541278,0.6862745098039216,0.0006771028,True,2048
15,glutamatergic neuron,CAMK2A,0.0007285476,0.3137254901960784,0.0006172848,True,2048
15,glutamatergic neuron,HOMER1,0.0008649826,0.3333333333333333,0.0006600821,True,2048
16,oligodendrocyte,CADM2,0.031419516,0.6274509803921569,0.03380557,True,1656
16,oligodendrocyte,NLGN1,0.03807479,0.4117647058823529,0.028890267,True,1656
16,oligodendrocyte,TCF4,0.00090014935,0.7843137254901961,0.032056816,True,1656
16,oligodendrocyte,APP,0.027646184,0.4509803921568627,0.025445165,True,1656
16,oligodendrocyte,MAPT,0.06191826,0.0392156862745098,0.031919785,True,1656
16,oligodendrocyte,DISC1,0.00031125546,0.8823529411764706,0.027585058,True,1656
16,oligodendrocyte,FOXO3,0.0007849932,0.7843137254901961,0.031085191,True,1656
16,oligodendrocyte,COMT,0.0011200905,0.803921568627451,0.03381039,True,1656
16,oligodendrocyte,SHANK3,0.048893392,0.3137254901960784,0.029587014,True,1656
17,astrocyte,CADM2,0.0035313964,0.6470588235294118,0.008625331,True,2048
17,astrocyte,NRXN1,0.02871573,0.1176470588235294,0.010966283,True,2048
17,astrocyte,TCF4,0.017630756,0.196078431372549,0.012149342,True,2048
17,astrocyte,HOMER1,0.0010610819,0.9607843137254902,0.011518874,True,2048
17,astrocyte,CREB1,0.0016735792,0.7254901960784313,0.00944334,True,2048
17,astrocyte,FMR1,0.00925535,0.5490196078431373,0.012254257,True,2048
18,oligodendrocyte,CADM2,0.035984993,0.0784313725490196,0.017125553,True,2048
18,oligodendrocyte,NLGN1,0.023328066,0.4117647058823529,0.01845305,True,2048
18,oligodendrocyte,TCF4,0.0070605874,0.8823529411764706,0.021398535,True,2048
18,oligodendrocyte,APP,0.02768904,0.3137254901960784,0.021083763,True,2048
18,oligodendrocyte,MAPT,0.016433477,0.5294117647058824,0.017604245,True,2048
18,oligodendrocyte,DISC1,0.027672172,0.2549019607843137,0.018823106,True,2048
18,oligodendrocyte,FOXO3,0.009407103,0.6274509803921569,0.017967077,True,2048
18,oligodendrocyte,CREB1,0.023622096,0.4901960784313725,0.01997482,True,2048
18,oligodendrocyte,COMT,0.010147095,0.7058823529411765,0.019871993,True,2048
19,oligodendrocyte precursor cell,CADM2,0.0023907423,0.0392156862745098,0.00088808057,True,2048
19,oligodendrocyte precursor cell,NRXN1,0.0013321638,0.4117647058823529,0.001058402,True,2048
19,oligodendrocyte precursor cell,NLGN1,0.00229913,0.0588235294117647,0.0010786093,True,2048
19,oligodendrocyte precursor cell,APP,0.0027301311,0.0196078431372549,0.001026237,True,2048
19,oligodendrocyte precursor cell,SCN1A,0.001653254,0.1372549019607843,0.00087616564,True,2048
19,oligodendrocyte precursor cell,DISC1,0.0023397803,0.0784313725490196,0.0010319937,True,2048
19,oligodendrocyte precursor cell,CREB1,0.0014837384,0.3333333333333333,0.0010264921,True,2048
20,GABAergic interneuron,CADM2,0.0005016327,0.9215686274509804,0.0014102971,True,2048
20,GABAergic interneuron,NRXN1,0.001221776,0.5490196078431373,0.004100752,True,2048
20,GABAergic interneuron,NLGN1,0.002267599,0.196078431372549,0.0015341819,True,2048
20,GABAergic interneuron,NEGR1,0.0020951033,0.2549019607843137,0.0015250039,True,2048
20,GABAergic interneuron,TCF4,0.0018125772,0.3333333333333333,0.0014953172,True,2048
20,GABAergic interneuron,APP,0.00076699257,0.8823529411764706,0.0014335656,True,2048
20,GABAergic interneuron,GRIN2A,0.0007349849,0.7647058823529411,0.0012672532,True,2048
20,GABAergic interneuron,GRIN2B,0.0025786161,0.1176470588235294,0.0014476919,True,2048
20,GABAergic interneuron,FOXO3,0.0012577772,0.5882352941176471,0.0040456476,True,2048
20,GABAergic interneuron,CAMK2A,0.0019581318,0.2745098039215686,0.0013965464,True,2048
20,GABAergic interneuron,CREB1,0.00061804056,0.803921568627451,0.0013319671,True,2048
21,oligodendrocyte,CADM2,0.0014052391,0.0588235294117647,0.00065093994,True,2048
21,oligodendrocyte,NLGN1,0.00064110756,0.392156862745098,0.00078196166,True,2048
21,oligodendrocyte,TCF4,0.0005838275,0.3529411764705882,0.0006013656,True,2048
21,oligodendrocyte,APP,0.0013087392,0.0588235294117647,0.00058442,True,2048
21,oligodendrocyte,MAPT,0.0002734065,0.8431372549019608,0.0007659554,True,2048
21,oligodendrocyte,CREB1,6.890297e-05,1.0,0.00069970486,True,2048
21,oligodendrocyte,SHANK3,0.00048553944,0.5098039215686274,0.0006422341,True,2048
21,oligodendrocyte,SYN1,0.0003286004,0.5490196078431373,0.0006385136,True,2048
22,oligodendrocyte,CADM2,8.660555e-05,0.9411764705882352,0.0018716227,True,956
22,oligodendrocyte,NLGN1,0.001461029,0.3137254901960784,0.001489637,True,956
22,oligodendrocyte,TCF4,0.0010713935,0.4313725490196078,0.0014279949,True,956
22,oligodendrocyte,MAPT,9.226799e-05,0.9019607843137256,0.0015420616,True,956
23,oligodendrocyte precursor cell,CADM2,0.05408722,0.2941176470588235,0.027475247,True,2048
23,oligodendrocyte precursor cell,NRXN1,0.05347377,0.2941176470588235,0.027959133,True,2048
23,oligodendrocyte precursor cell,NLGN1,0.05364293,0.4705882352941176,0.029675966,True,2048
23,oligodendrocyte precursor cell,MAPT,0.053349078,0.3137254901960784,0.02526226,True,2048
23,oligodendrocyte precursor cell,SCN1A,0.054747283,0.1568627450980392,0.028542537,True,2048
23,oligodendrocyte precursor cell,DISC1,0.003260672,0.5294117647058824,0.024845785,True,2048
23,oligodendrocyte precursor cell,CREB1,0.0014885664,0.8431372549019608,0.024336874,True,2048
24,oligodendrocyte,CADM2,0.002560556,0.2549019607843137,0.0029100848,True,1663
24,oligodendrocyte,NLGN1,2.5331974e-05,0.9803921568627452,0.0033137668,True,1663
24,oligodendrocyte,TCF4,0.0015279651,0.8627450980392157,0.0033844255,True,1663
24,oligodendrocyte,APP,0.00012713671,1.0,0.0031658579,True,1663
24,oligodendrocyte,MAPT,0.0021736622,0.5490196078431373,0.0032473516,True,1663
24,oligodendrocyte,DISC1,0.002288103,0.4313725490196078,0.0034140884,True,1663
24,oligodendrocyte,SHANK3,0.0024374723,0.2941176470588235,0.0030925584,True,1663
24,oligodendrocyte,FMR1,0.0022090673,0.4313725490196078,0.0030613553,True,1663
25,oligodendrocyte,CADM2,0.0042307973,0.0588235294117647,0.0018646157,True,2048
25,oligodendrocyte,NLGN1,0.0015545487,0.5294117647058824,0.0017340863,True,2048
25,oligodendrocyte,NEGR1,0.0010609031,0.8235294117647058,0.002030803,True,2048
25,oligodendrocyte,TCF4,0.00027227402,0.9803921568627452,0.0019152677,True,2048
25,oligodendrocyte,APP,0.0015918016,0.4313725490196078,0.001525445,True,2048
25,oligodendrocyte,MAPT,0.001566112,0.3725490196078431,0.0015456295,True,2048
25,oligodendrocyte,SHANK3,0.0016515851,0.2549019607843137,0.0016911876,True,2048
26,pvalb GABAergic cortical interneuron,CADM2,0.008963823,0.0980392156862745,0.0027174747,True,2048
26,pvalb GABAergic cortical interneuron,NRXN1,0.007907212,0.0588235294117647,0.0026016117,True,2048
26,pvalb GABAergic cortical interneuron,NLGN1,0.00061249733,0.6078431372549019,0.003340608,True,2048
26,pvalb GABAergic cortical interneuron,TCF4,0.0046916604,0.2549019607843137,0.0034188377,True,2048
26,pvalb GABAergic cortical interneuron,APP,0.0060169697,0.1176470588235294,0.0022168874,True,2048
26,pvalb GABAergic cortical interneuron,GRIN2B,0.0006674528,0.5882352941176471,0.0026070536,True,2048
26,pvalb GABAergic cortical interneuron,FOXO3,0.0056705475,0.1764705882352941,0.0023629367,True,2048
26,pvalb GABAergic cortical interneuron,HOMER1,0.0012705326,0.1568627450980392,0.0022430753,True,2048
27,oligodendrocyte,CADM2,0.0011187196,0.3725490196078431,0.00093652727,True,2048
27,oligodendrocyte,NLGN1,0.0009217262,0.5294117647058824,0.00088659045,True,2048
27,oligodendrocyte,NEGR1,0.0006842613,0.6862745098039216,0.0009172666,True,2048
27,oligodendrocyte,TCF4,0.0005635023,0.803921568627451,0.0009361708,True,2048
27,oligodendrocyte,APP,0.0011857748,0.1764705882352941,0.000838325,True,2048
27,oligodendrocyte,CREB1,0.00048601627,0.9411764705882352,0.0009781778,True,2048
27,oligodendrocyte,FMR1,0.0009391308,0.5686274509803921,0.00093372347,True,2048
28,glutamatergic neuron,CADM2,0.00069856644,0.6078431372549019,0.00088424684,True,2048
28,glutamatergic neuron,NRXN1,0.0013646483,0.2941176470588235,0.0010106158,True,2048
28,glutamatergic neuron,NEGR1,0.0016329288,0.1568627450980392,0.00097254274,True,2048
28,glutamatergic neuron,MEF2C,0.0015797615,0.1372549019607843,0.00088105915,True,2048
28,glutamatergic neuron,APP,0.0002886057,0.9411764705882352,0.000994898,True,2048
28,glutamatergic neuron,GRIN2A,0.0014551878,0.2549019607843137,0.000927701,True,2048
28,glutamatergic neuron,GRIN2B,0.0016282201,0.1372549019607843,0.00094694854,True,2048
28,glutamatergic neuron,MAPT,0.0013768673,0.2941176470588235,0.0010197056,True,2048
28,glutamatergic neuron,CAMK2A,0.0014510155,0.1568627450980392,0.0009569991,True,2048
28,glutamatergic neuron,HOMER1,0.0014067292,0.1568627450980392,0.00086029293,True,2048
28,glutamatergic neuron,CREB1,0.0006586313,0.5490196078431373,0.0010343492,True,2048
28,glutamatergic neuron,SHANK3,0.0012689829,0.2745098039215686,0.00082539796,True,2048
28,glutamatergic neuron,FMR1,0.00034737587,0.8627450980392157,0.0009535956,True,2048
29,glutamatergic neuron,CADM2,0.025567234,0.3333333333333333,0.01510904,True,2048
29,glutamatergic neuron,NRXN1,0.02430898,0.4705882352941176,0.0139016,True,2048
29,glutamatergic neuron,NLGN1,0.025771976,0.2745098039215686,0.015128307,True,2048
29,glutamatergic neuron,NEGR1,0.028657973,0.0784313725490196,0.013171834,True,2048
29,glutamatergic neuron,TCF4,0.027107954,0.0588235294117647,0.012672803,True,2048
29,glutamatergic neuron,MEF2C,0.028963327,0.0196078431372549,0.01390777,True,2048
29,glutamatergic neuron,APP,0.004103482,0.4313725490196078,0.010414853,True,2048
29,glutamatergic neuron,GRIN2A,0.02593875,0.3137254901960784,0.014928689,True,2048
29,glutamatergic neuron,GRIN2B,0.02475971,0.3529411764705882,0.011323183,True,2048
29,glutamatergic neuron,MAPT,0.048559785,0.0196078431372549,0.013224346,True,2048
29,glutamatergic neuron,SCN1A,0.024922788,0.5294117647058824,0.01609863,True,2048
29,glutamatergic neuron,CAMK2A,0.028093874,0.0784313725490196,0.012466708,True,2048
29,glutamatergic neuron,HOMER1,0.026234448,0.1176470588235294,0.011034521,True,2048
29,glutamatergic neuron,SYN1,0.00014936924,0.9803921568627452,0.015296034,True,2048
30,oligodendrocyte,CADM2,0.001889348,0.1176470588235294,0.0010073769,True,2048
30,oligodendrocyte,NLGN1,0.00043988228,0.7843137254901961,0.0010148239,True,2048
30,oligodendrocyte,TCF4,0.0017680526,0.1764705882352941,0.0010558558,True,2048
30,oligodendrocyte,APP,0.0013977289,0.2549019607843137,0.0008134365,True,2048
30,oligodendrocyte,DISC1,0.00050389767,0.7450980392156863,0.00093754055,True,2048
30,oligodendrocyte,HOMER1,0.0003194213,0.9019607843137256,0.0011152065,True,2048
30,oligodendrocyte,COMT,0.0003246069,0.8431372549019608,0.000998578,True,2048
31,GABAergic interneuron,CADM2,0.0020760894,0.1176470588235294,0.0014325011,True,2048
31,GABAergic interneuron,NEGR1,0.0021457076,0.0392156862745098,0.0012370765,True,2048
31,GABAergic interneuron,TCF4,0.0019419193,0.1568627450980392,0.001380242,True,2048
31,GABAergic interneuron,MEF2C,0.0014677048,0.6666666666666666,0.0014047361,True,2048
31,GABAergic interneuron,APP,0.0016970038,0.3725490196078431,0.0013762105,True,2048
31,GABAergic interneuron,GRIN2A,0.0006314516,0.7843137254901961,0.0013807607,True,2048
31,GABAergic interneuron,GRIN2B,0.001742661,0.2745098039215686,0.0013291478,True,2048
31,GABAergic interneuron,MAPT,0.0011687875,0.5882352941176471,0.0012606251,True,2048
31,GABAergic interneuron,FOXO3,0.0017965436,0.196078431372549,0.0013313532,True,2048
31,GABAergic interneuron,SHANK3,0.00079369545,0.7843137254901961,0.0037073852,True,2048
32,oligodendrocyte,CADM2,5.608797e-05,0.9215686274509804,0.00184093,True,1822
32,oligodendrocyte,NLGN1,9.2089176e-05,0.9803921568627452,0.0014386082,True,1822
32,oligodendrocyte,TCF4,0.00026899576,0.803921568627451,0.0008354616,True,1822
32,oligodendrocyte,APP,3.117323e-05,0.9803921568627452,0.00079790235,True,1822
32,oligodendrocyte,MAPT,0.0009441376,0.4509803921568627,0.00089074014,True,1822
32,oligodendrocyte,FOXO3,0.0002630353,0.8627450980392157,0.0033116508,True,1822
33,GABAergic interneuron,CADM2,0.004662931,0.1176470588235294,0.0036933995,True,2048
33,GABAergic interneuron,NRXN1,0.0022604465,0.3529411764705882,0.0023562182,True,2048
33,GABAergic interneuron,NEGR1,0.0022822618,0.4705882352941176,0.0037648296,True,2048
33,GABAergic interneuron,TCF4,0.02763617,0.0392156862745098,0.0029497242,True,2048
33,GABAergic interneuron,MEF2C,0.002396226,0.2549019607843137,0.0029735195,True,2048
33,GABAergic interneuron,APP,0.0017898083,0.6666666666666666,0.0028272616,True,2048
33,GABAergic interneuron,GRIN2A,0.0007366538,0.9411764705882352,0.0041101016,True,2048
33,GABAergic interneuron,GRIN2B,0.0027855635,0.3333333333333333,0.0048881327,True,2048
33,GABAergic interneuron,MAPT,0.0020258427,0.4705882352941176,0.0020484186,True,2048
33,GABAergic interneuron,SCN1A,0.0010351539,0.803921568627451,0.0029648496,True,2048
34,oligodendrocyte,CADM2,0.010554731,0.8823529411764706,0.010741655,True,2048
34,oligodendrocyte,NLGN1,0.011175513,0.6078431372549019,0.011752656,True,2048
34,oligodendrocyte,APP,0.011085808,0.7058823529411765,0.011090031,True,2048
34,oligodendrocyte,MAPT,0.012026727,0.0392156862745098,0.011079078,True,2048
34,oligodendrocyte,FOXO3,0.011197925,0.5882352941176471,0.011283444,True,2048
35,GABAergic interneuron,CADM2,0.0002708435,0.9215686274509804,0.0008859956,True,2048
35,GABAergic interneuron,NRXN1,0.001042366,0.4705882352941176,0.0009659934,True,2048
35,GABAergic interneuron,NLGN1,0.0013610125,0.2549019607843137,0.0009149778,True,2048
35,GABAergic interneuron,TCF4,0.0015888214,0.0980392156862745,0.0009434784,True,2048
35,GABAergic interneuron,MEF2C,0.0010819435,0.3725490196078431,0.0009604275,True,2048
35,GABAergic interneuron,APP,0.0009647608,0.6666666666666666,0.001100986,True,2048
35,GABAergic interneuron,GRIN2B,0.0011552572,0.2745098039215686,0.000946604,True,2048
35,GABAergic interneuron,MAPT,0.00033700466,0.9411764705882352,0.0016771138,True,2048
35,GABAergic interneuron,FOXO3,0.0003221035,0.9215686274509804,0.0010092461,True,2048
35,GABAergic interneuron,SHANK3,0.0009832978,0.5490196078431373,0.0008822429,True,2048
36,oligodendrocyte,TCF4,0.001979649,0.0784313725490196,0.0011410558,True,2048
36,oligodendrocyte,APP,0.0017757416,0.3725490196078431,0.0013394094,True,2048
36,oligodendrocyte,MAPT,0.001409173,0.392156862745098,0.0011396122,True,2048
